Row ID,Order ID,Customer ID,Product ID,Product Name,Customer Name,Country,State,City,Postal Code,Order Date,Ship Date,Ship Mode,Segment,Category,Sub-Category,Sales,Quantity,Profit,Discount,Region,ï»¿Row ID
,CA-2018-159100,VP-21760,FUR-TA-10001950,Balt Solid Wood Round Tables,Victoria Pisteka,United States,Tennessee,Columbia,38401,16-10-2018,21-10-2018,Standard Class,Corporate,Furniture,Tables,1875.258,7,-968.8833,0.4,South,8994
,CA-2018-127803,ND-18460,OFF-BI-10001787,Wilson Jones Four-Pocket Poly Binders,Neil Ducich,United States,Alabama,Huntsville,35810,19-05-2018,23-05-2018,Standard Class,Corporate,Office Supplies,Binders,26.16,4,12.8184,0,South,9011
,CA-2018-152968,BM-11785,TEC-AC-10000521,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",Bryan Mills,United States,Virginia,Harrisonburg,22801,26-05-2018,30-05-2018,Standard Class,Consumer,Technology,Accessories,23.08,2,6.924,0,South,9067
,CA-2018-169005,BG-11035,OFF-AR-10000246,Newell 318,Barry Gonzalez,United States,Virginia,Springfield,22153,02-11-2018,06-11-2018,Standard Class,Consumer,Office Supplies,Art,5.56,2,1.4456,0,South,9083
,US-2018-148831,AH-10210,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",Alan Hwang,United States,Kentucky,Louisville,40214,13-10-2018,15-10-2018,First Class,Consumer,Office Supplies,Storage,348.56,8,104.568,0,South,9091
,CA-2018-103212,MH-18025,OFF-LA-10000248,Avery 52,Michelle Huthwaite,United States,Louisiana,Lafayette,70506,13-10-2018,14-10-2018,First Class,Consumer,Office Supplies,Labels,11.07,3,5.2029,0,South,9221
,CA-2018-103212,MH-18025,FUR-TA-10003473,Bretford Rectangular Conference Table Tops,Michelle Huthwaite,United States,Louisiana,Lafayette,70506,13-10-2018,14-10-2018,First Class,Consumer,Furniture,Tables,1504.52,4,346.0396,0,South,9222
,CA-2018-103212,MH-18025,OFF-PA-10004355,Xerox 231,Michelle Huthwaite,United States,Louisiana,Lafayette,70506,13-10-2018,14-10-2018,First Class,Consumer,Office Supplies,Paper,25.92,4,12.4416,0,South,9223
,CA-2018-110310,NB-18655,OFF-PA-10001685,Easy-staple paper,Nona Balk,United States,Florida,Tallahassee,32303,27-10-2018,02-11-2018,Standard Class,Corporate,Office Supplies,Paper,56.784,7,20.5842,0.2,South,9240
,CA-2018-110310,NB-18655,OFF-BI-10001097,Avery Hole Reinforcements,Nona Balk,United States,Florida,Tallahassee,32303,27-10-2018,02-11-2018,Standard Class,Corporate,Office Supplies,Binders,5.607,3,-3.9249,0.7,South,9241
,CA-2018-110310,NB-18655,OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,Nona Balk,United States,Florida,Tallahassee,32303,27-10-2018,02-11-2018,Standard Class,Corporate,Office Supplies,Art,6.576,3,0.5754,0.2,South,9242
,CA-2018-102309,DO-13645,TEC-AC-10001114,Microsoft Wireless Mobile Mouse 4000,Doug O'Connell,United States,Arkansas,Pine Bluff,71603,23-09-2018,25-09-2018,Second Class,Consumer,Technology,Accessories,199.95,5,63.984,0,South,9253
,CA-2018-102309,DO-13645,OFF-PA-10002005,Xerox 225,Doug O'Connell,United States,Arkansas,Pine Bluff,71603,23-09-2018,25-09-2018,Second Class,Consumer,Office Supplies,Paper,12.96,2,6.2208,0,South,9254
,US-2018-128118,MY-17380,OFF-BI-10000216,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Maribeth Yedwab,United States,Tennessee,Memphis,38109,24-11-2018,01-12-2018,Standard Class,Corporate,Office Supplies,Binders,11.673,3,-7.782,0.7,South,9265
,US-2018-128118,MY-17380,OFF-EN-10003448,"Peel & Seel Recycled Catalog Envelopes, Brown",Maribeth Yedwab,United States,Tennessee,Memphis,38109,24-11-2018,01-12-2018,Standard Class,Corporate,Office Supplies,Envelopes,64.848,7,24.318,0.2,South,9266
,CA-2018-146983,AH-10210,OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,Alan Hwang,United States,Kentucky,Henderson,42420,02-09-2018,06-09-2018,Standard Class,Consumer,Office Supplies,Binders,1577.94,3,757.4112,0,South,9274
,US-2018-152898,CB-12025,OFF-AP-10000027,Hoover Commercial SteamVac,Cassandra Brandow,United States,Virginia,Richmond,23223,11-09-2018,15-09-2018,Standard Class,Consumer,Office Supplies,Appliances,67.9,5,20.37,0,South,9282
,CA-2018-127726,SS-20410,OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Shahid Shariari,United States,Kentucky,Georgetown,40324,11-09-2018,13-09-2018,Second Class,Consumer,Office Supplies,Appliances,195.68,4,50.8768,0,South,9333
,CA-2018-127726,SS-20410,OFF-FA-10000992,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",Shahid Shariari,United States,Kentucky,Georgetown,40324,11-09-2018,13-09-2018,Second Class,Consumer,Office Supplies,Fasteners,14.2,4,6.674,0,South,9334
,CA-2018-110198,AG-10900,FUR-BO-10001798,Bush Somerset Collection Bookcase,Arthur Gainer,United States,Florida,Coral Springs,33065,01-05-2018,02-05-2018,First Class,Consumer,Furniture,Bookcases,314.352,3,-15.7176,0.2,South,9335
,CA-2018-110198,AG-10900,OFF-LA-10004409,Avery 492,Arthur Gainer,United States,Florida,Coral Springs,33065,01-05-2018,02-05-2018,First Class,Consumer,Office Supplies,Labels,4.608,2,1.4976,0.2,South,9336
,CA-2018-165904,HR-14770,OFF-AR-10003156,50 Colored Long Pencils,Hallie Redmond,United States,Florida,Jacksonville,32216,07-04-2018,11-04-2018,Standard Class,Home Office,Office Supplies,Art,16.256,2,1.2192,0.2,South,9443
,CA-2018-165904,HR-14770,TEC-PH-10000576,AT&T 1080 Corded phone,Hallie Redmond,United States,Florida,Jacksonville,32216,07-04-2018,11-04-2018,Standard Class,Home Office,Technology,Phones,219.184,2,19.1786,0.2,South,9444
,CA-2018-151855,BW-11110,TEC-AC-10002380,Sony 8GB Class 10 Micro SDHC R40 Memory Card,Bart Watters,United States,North Carolina,Greensboro,27405,27-05-2018,03-06-2018,Standard Class,Corporate,Technology,Accessories,27.192,3,0.3399,0.2,South,9457
,CA-2018-151855,BW-11110,OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Bart Watters,United States,North Carolina,Greensboro,27405,27-05-2018,03-06-2018,Standard Class,Corporate,Office Supplies,Binders,12.06,5,-10.05,0.7,South,9458
,US-2018-109610,BS-11590,FUR-CH-10001854,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Brendan Sweed,United States,Kentucky,Louisville,40214,25-11-2018,30-11-2018,Second Class,Corporate,Furniture,Chairs,701.96,2,168.4704,0,South,9463
,CA-2018-144365,CS-11950,OFF-FA-10000735,Staples,Carlos Soltero,United States,Mississippi,Jackson,39212,24-10-2018,30-10-2018,Standard Class,Consumer,Office Supplies,Fasteners,11.68,4,5.256,0,South,9612
,CA-2018-145275,AH-10465,OFF-LA-10001569,Avery 499,Amy Hunt,United States,Alabama,Decatur,35601,02-04-2018,06-04-2018,Standard Class,Consumer,Office Supplies,Labels,14.94,3,6.8724,0,South,9670
,US-2018-135986,PG-18895,OFF-PA-10001534,Xerox 230,Paul Gonzalez,United States,Virginia,Richmond,23223,20-06-2018,27-06-2018,Standard Class,Consumer,Office Supplies,Paper,32.4,5,15.552,0,South,9689
,US-2018-135986,PG-18895,TEC-PH-10003691,BlackBerry Q10,Paul Gonzalez,United States,Virginia,Richmond,23223,20-06-2018,27-06-2018,Standard Class,Consumer,Technology,Phones,503.96,4,125.99,0,South,9690
,CA-2018-113705,LC-16870,OFF-LA-10000476,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",Lena Cacioppo,United States,Virginia,Richmond,23223,27-03-2018,29-03-2018,Second Class,Consumer,Office Supplies,Labels,8.26,2,3.7996,0,South,9754
,CA-2018-113705,LC-16870,OFF-BI-10001679,GBC Instant Index System for Binding Systems,Lena Cacioppo,United States,Virginia,Richmond,23223,27-03-2018,29-03-2018,Second Class,Consumer,Office Supplies,Binders,17.76,2,8.88,0,South,9755
,CA-2018-113705,LC-16870,OFF-ST-10001128,"Carina Mini System Audio Rack, Model AR050B",Lena Cacioppo,United States,Virginia,Richmond,23223,27-03-2018,29-03-2018,Second Class,Consumer,Office Supplies,Storage,332.94,3,9.9882,0,South,9756
,CA-2018-113705,LC-16870,FUR-TA-10002533,BPI Conference Tables,Lena Cacioppo,United States,Virginia,Richmond,23223,27-03-2018,29-03-2018,Second Class,Consumer,Furniture,Tables,292.1,2,58.42,0,South,9757
,CA-2018-113705,LC-16870,TEC-PH-10004006,Panasonic KX - TS880B Telephone,Lena Cacioppo,United States,Virginia,Richmond,23223,27-03-2018,29-03-2018,Second Class,Consumer,Technology,Phones,206.1,5,55.647,0,South,9758
,CA-2018-113705,LC-16870,OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Lena Cacioppo,United States,Virginia,Richmond,23223,27-03-2018,29-03-2018,Second Class,Consumer,Office Supplies,Paper,17.64,4,8.1144,0,South,9759
,CA-2018-159135,KM-16375,OFF-AR-10000657,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",Katherine Murray,United States,Arkansas,Springdale,72762,04-11-2018,08-11-2018,Standard Class,Home Office,Office Supplies,Art,4.3,2,1.419,0,South,9761
,CA-2018-107209,JW-15955,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",Joni Wasserman,United States,North Carolina,Raleigh,27604,27-07-2018,01-08-2018,Second Class,Consumer,Furniture,Chairs,194.848,4,12.178,0.2,South,9808
,US-2018-152842,NF-18385,FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",Natalie Fritzler,United States,North Carolina,Charlotte,28205,16-07-2018,23-07-2018,Standard Class,Consumer,Furniture,Chairs,242.352,3,15.147,0.2,South,9830
,CA-2018-141446,CL-12700,TEC-AC-10002305,KeyTronicÂ E03601U1 -Â KeyboardÂ - Beige,Craig Leslie,United States,Kentucky,Florence,41042,16-09-2018,18-09-2018,Second Class,Home Office,Technology,Accessories,18,1,3.24,0,South,9961
,CA-2018-163629,RA-19885,TEC-AC-10001539,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,Ruben Ausman,United States,Georgia,Athens,30605,17-11-2018,21-11-2018,Standard Class,Corporate,Technology,Accessories,79.99,1,28.7964,0,South,9988
,CA-2018-163629,RA-19885,TEC-PH-10004006,Panasonic KX - TS880B Telephone,Ruben Ausman,United States,Georgia,Athens,30605,17-11-2018,21-11-2018,Standard Class,Corporate,Technology,Phones,206.1,5,55.647,0,South,9989
183,CA-2015-158274,RM-19675,TEC-PH-10003273,AT&T TR1909W,Robert Marley,United States,Louisiana,Monroe,71203,19-11-2015,24-11-2015,Second Class,Home Office,Technology,Phones,503.96,4,131.0296,0,South,
184,CA-2015-158274,RM-19675,TEC-PH-10004896,Nokia Lumia 521 (T-Mobile),Robert Marley,United States,Louisiana,Monroe,71203,19-11-2015,24-11-2015,Second Class,Home Office,Technology,Phones,149.95,5,41.986,0,South,
185,CA-2015-158274,RM-19675,TEC-AC-10002345,HP Standard 104 key PS/2 Keyboard,Robert Marley,United States,Louisiana,Monroe,71203,19-11-2015,24-11-2015,Second Class,Home Office,Technology,Accessories,29,2,7.25,0,South,
231,US-2015-156216,EA-14035,OFF-BI-10001679,GBC Instant Index System for Binding Systems,Erin Ashbrook,United States,North Carolina,Charlotte,28205,13-09-2015,17-09-2015,Standard Class,Corporate,Office Supplies,Binders,18.648,7,-12.432,0.7,South,
315,CA-2015-167850,AG-10525,TEC-PH-10002398,AT&T 1070 Corded Phone,Andy Gerbode,United States,Florida,Saint Petersburg,33710,09-08-2015,16-08-2015,Standard Class,Corporate,Technology,Phones,178.384,2,22.298,0.2,South,
316,CA-2015-167850,AG-10525,OFF-PA-10001937,Xerox 21,Andy Gerbode,United States,Florida,Saint Petersburg,33710,09-08-2015,16-08-2015,Standard Class,Corporate,Office Supplies,Paper,15.552,3,5.4432,0.2,South,
403,CA-2015-113166,LF-17185,OFF-PA-10001947,Xerox 1974,Luke Foster,United States,Florida,Miami,33180,24-12-2015,26-12-2015,First Class,Consumer,Office Supplies,Paper,9.568,2,3.4684,0.2,South,
404,CA-2015-155208,SP-20650,OFF-AR-10003478,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Stephanie Phelps,United States,North Carolina,Wilmington,28403,16-04-2015,20-04-2015,Standard Class,Corporate,Office Supplies,Art,39.072,6,9.768,0.2,South,
435,US-2015-150574,MK-18160,OFF-BI-10000773,Insertable Tab Post Binder Dividers,Mike Kennedy,United States,Florida,Jacksonville,32216,19-12-2015,25-12-2015,Standard Class,Consumer,Office Supplies,Binders,4.812,2,-3.6892,0.7,South,
436,US-2015-150574,MK-18160,TEC-AC-10002600,Belkin QODE FastFit Bluetooth Keyboard,Mike Kennedy,United States,Florida,Jacksonville,32216,19-12-2015,25-12-2015,Standard Class,Consumer,Technology,Accessories,247.8,5,-18.585,0.2,South,
556,CA-2015-155852,AJ-10945,OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,Ashley Jarboe,United States,North Carolina,Wilmington,28403,03-03-2015,07-03-2015,Second Class,Consumer,Office Supplies,Art,19.456,4,3.4048,0.2,South,
562,CA-2015-145576,CA-12775,OFF-AP-10003914,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",Cynthia Arntzen,United States,Florida,Tampa,33614,14-09-2015,18-09-2015,Second Class,Consumer,Office Supplies,Appliances,13,5,1.3,0.2,South,
563,CA-2015-145576,CA-12775,FUR-FU-10004020,Advantus Panel Wall Acrylic Frame,Cynthia Arntzen,United States,Florida,Tampa,33614,14-09-2015,18-09-2015,Second Class,Consumer,Furniture,Furnishings,13.128,3,3.7743,0.2,South,
603,CA-2015-149958,AS-10240,OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",Alan Shonely,United States,Florida,Tampa,33614,15-03-2015,19-03-2015,Standard Class,Consumer,Office Supplies,Storage,142.776,1,17.847,0.2,South,
604,CA-2015-149958,AS-10240,FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Alan Shonely,United States,Florida,Tampa,33614,15-03-2015,19-03-2015,Standard Class,Consumer,Furniture,Furnishings,45.696,3,5.1408,0.2,South,
605,CA-2015-149958,AS-10240,OFF-BI-10000773,Insertable Tab Post Binder Dividers,Alan Shonely,United States,Florida,Tampa,33614,15-03-2015,19-03-2015,Standard Class,Consumer,Office Supplies,Binders,7.218,3,-5.5338,0.7,South,
606,CA-2015-149958,AS-10240,OFF-BI-10001543,GBC VeloBinder Manual Binding System,Alan Shonely,United States,Florida,Tampa,33614,15-03-2015,19-03-2015,Standard Class,Consumer,Office Supplies,Binders,43.188,4,-31.6712,0.7,South,
607,CA-2015-149958,AS-10240,OFF-PA-10002120,Xerox 1889,Alan Shonely,United States,Florida,Tampa,33614,15-03-2015,19-03-2015,Standard Class,Consumer,Office Supplies,Paper,131.904,3,47.8152,0.2,South,
686,CA-2015-157784,MC-17845,TEC-AC-10003911,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Michael Chen,United States,Mississippi,Jackson,39212,05-07-2015,08-07-2015,First Class,Consumer,Technology,Accessories,479.97,3,163.1898,0,South,
687,CA-2015-157784,MC-17845,OFF-LA-10001934,Avery 516,Michael Chen,United States,Mississippi,Jackson,39212,05-07-2015,08-07-2015,First Class,Consumer,Office Supplies,Labels,14.62,2,6.8714,0,South,
688,CA-2015-157784,MC-17845,OFF-PA-10000304,Xerox 1995,Michael Chen,United States,Mississippi,Jackson,39212,05-07-2015,08-07-2015,First Class,Consumer,Office Supplies,Paper,19.44,3,9.3312,0,South,
690,US-2015-117135,NP-18325,FUR-FU-10004071,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,Naresj Patel,United States,Virginia,Waynesboro,22980,21-06-2015,23-06-2015,Second Class,Consumer,Furniture,Furnishings,104.01,1,14.5614,0,South,
691,US-2015-117135,NP-18325,TEC-PH-10002033,Konftel 250 Conference phone - Charcoal black,Naresj Patel,United States,Virginia,Waynesboro,22980,21-06-2015,23-06-2015,Second Class,Consumer,Technology,Phones,284.82,1,74.0532,0,South,
692,US-2015-117135,NP-18325,OFF-ST-10002444,Recycled Eldon Regeneration Jumbo File,Naresj Patel,United States,Virginia,Waynesboro,22980,21-06-2015,23-06-2015,Second Class,Consumer,Office Supplies,Storage,36.84,3,10.3152,0,South,
705,CA-2015-138527,BN-11470,OFF-PA-10001800,Xerox 220,Brad Norvell,United States,North Carolina,Cary,27511,12-09-2015,17-09-2015,Standard Class,Corporate,Office Supplies,Paper,10.368,2,3.6288,0.2,South,
706,CA-2015-138527,BN-11470,OFF-AP-10001469,Fellowes 8 Outlet Superior Workstation Surge Protector,Brad Norvell,United States,North Carolina,Cary,27511,12-09-2015,17-09-2015,Standard Class,Corporate,Office Supplies,Appliances,166.84,5,18.7695,0.2,South,
707,CA-2015-138527,BN-11470,TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,Brad Norvell,United States,North Carolina,Cary,27511,12-09-2015,17-09-2015,Standard Class,Corporate,Technology,Accessories,15.216,1,2.2824,0.2,South,
764,CA-2015-162775,CS-12250,OFF-EN-10001990,Staple envelope,Chris Selesnick,United States,Louisiana,Bossier City,71111,13-01-2015,15-01-2015,Second Class,Corporate,Office Supplies,Envelopes,11.36,2,5.3392,0,South,
765,CA-2015-162775,CS-12250,OFF-EN-10001532,Brown Kraft Recycled Envelopes,Chris Selesnick,United States,Louisiana,Bossier City,71111,13-01-2015,15-01-2015,Second Class,Corporate,Office Supplies,Envelopes,50.94,3,25.47,0,South,
766,CA-2015-162775,CS-12250,TEC-AC-10003174,Plantronics S12 Corded Telephone Headset System,Chris Selesnick,United States,Louisiana,Bossier City,71111,13-01-2015,15-01-2015,Second Class,Corporate,Technology,Accessories,646.74,6,258.696,0,South,
767,CA-2015-162775,CS-12250,OFF-BI-10004187,3-ring staple pack,Chris Selesnick,United States,Louisiana,Bossier City,71111,13-01-2015,15-01-2015,Second Class,Corporate,Office Supplies,Binders,5.64,3,2.7072,0,South,
768,CA-2015-162775,CS-12250,OFF-ST-10000025,Fellowes Stor/Drawer Steel Plus Storage Drawers,Chris Selesnick,United States,Louisiana,Bossier City,71111,13-01-2015,15-01-2015,Second Class,Corporate,Office Supplies,Storage,572.58,6,34.3548,0,South,
769,CA-2015-106810,AJ-10795,FUR-FU-10004306,Electrix Halogen Magnifier Lamp,Anthony Johnson,United States,Florida,Saint Petersburg,33710,14-05-2015,20-05-2015,Standard Class,Corporate,Furniture,Furnishings,310.88,2,23.316,0.2,South,
866,CA-2015-149020,AJ-10780,OFF-LA-10004272,Avery 482,Anthony Jacobs,United States,Virginia,Springfield,22153,10-01-2015,15-01-2015,Standard Class,Corporate,Office Supplies,Labels,2.89,1,1.3583,0,South,
867,CA-2015-149020,AJ-10780,FUR-FU-10000965,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Anthony Jacobs,United States,Virginia,Springfield,22153,10-01-2015,15-01-2015,Standard Class,Corporate,Furniture,Furnishings,51.94,1,21.2954,0,South,
921,CA-2015-138296,RC-19825,OFF-ST-10002444,Recycled Eldon Regeneration Jumbo File,Roy Collins,United States,Virginia,Alexandria,22304,05-12-2015,12-12-2015,Standard Class,Consumer,Office Supplies,Storage,24.56,2,6.8768,0,South,
964,CA-2015-127488,MS-17365,OFF-LA-10001613,Avery File Folder Labels,Maribeth Schnelling,United States,Florida,Boca Raton,33433,22-09-2015,24-09-2015,Second Class,Consumer,Office Supplies,Labels,4.608,2,1.6704,0.2,South,
995,CA-2015-117639,MW-18235,OFF-BI-10003925,Fellowes PB300 Plastic Comb Binding Machine,Mitch Willingham,United States,Virginia,Virginia Beach,23464,21-05-2015,25-05-2015,Standard Class,Corporate,Office Supplies,Binders,2715.93,7,1276.4871,0,South,
996,CA-2015-117639,MW-18235,TEC-PH-10001530,Plantronics Voyager Pro Legend,Mitch Willingham,United States,Virginia,Virginia Beach,23464,21-05-2015,25-05-2015,Standard Class,Corporate,Technology,Phones,617.97,3,173.0316,0,South,
1122,US-2015-147627,HL-15040,TEC-PH-10001061,Apple iPhone 5C,Hunter Lopez,United States,Arkansas,Jonesboro,72401,20-01-2015,26-01-2015,Standard Class,Consumer,Technology,Phones,699.93,7,181.9818,0,South,
1123,US-2015-147627,HL-15040,OFF-AR-10002375,Newell 351,Hunter Lopez,United States,Arkansas,Jonesboro,72401,20-01-2015,26-01-2015,Standard Class,Consumer,Office Supplies,Art,22.96,7,6.6584,0,South,
1124,US-2015-147627,HL-15040,FUR-FU-10003194,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",Hunter Lopez,United States,Arkansas,Jonesboro,72401,20-01-2015,26-01-2015,Standard Class,Consumer,Furniture,Furnishings,38.6,4,11.58,0,South,
1125,US-2015-147627,HL-15040,OFF-AR-10003811,Newell 327,Hunter Lopez,United States,Arkansas,Jonesboro,72401,20-01-2015,26-01-2015,Standard Class,Consumer,Office Supplies,Art,6.63,3,1.7901,0,South,
1126,US-2015-147627,HL-15040,OFF-EN-10001539,Staple envelope,Hunter Lopez,United States,Arkansas,Jonesboro,72401,20-01-2015,26-01-2015,Standard Class,Consumer,Office Supplies,Envelopes,23.34,3,10.9698,0,South,
1127,US-2015-147627,HL-15040,FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Hunter Lopez,United States,Arkansas,Jonesboro,72401,20-01-2015,26-01-2015,Standard Class,Consumer,Furniture,Chairs,1067.94,3,224.2674,0,South,
1155,CA-2015-136567,PS-19045,OFF-ST-10004337,"SAFCO Commercial Wire Shelving, 72h",Penelope Sewall,United States,Virginia,Harrisonburg,22801,20-12-2015,21-12-2015,First Class,Home Office,Office Supplies,Storage,122.48,2,0,0,South,
1156,CA-2015-136567,PS-19045,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Penelope Sewall,United States,Virginia,Harrisonburg,22801,20-12-2015,21-12-2015,First Class,Home Office,Furniture,Tables,2244.48,7,493.7856,0,South,
1157,CA-2015-136567,PS-19045,OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,Penelope Sewall,United States,Virginia,Harrisonburg,22801,20-12-2015,21-12-2015,First Class,Home Office,Office Supplies,Binders,62.31,3,29.2857,0,South,
1158,CA-2015-136567,PS-19045,FUR-TA-10000617,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Penelope Sewall,United States,Virginia,Harrisonburg,22801,20-12-2015,21-12-2015,First Class,Home Office,Furniture,Tables,455.1,2,100.122,0,South,
1279,CA-2015-163293,KC-16255,TEC-AC-10004209,Memorex Froggy Flash Drive 4 GB,Karen Carlisle,United States,Georgia,Macon,31204,08-09-2015,11-09-2015,First Class,Corporate,Technology,Accessories,32.97,3,12.8583,0,South,
1280,CA-2015-163293,KC-16255,TEC-AC-10000023,"Maxell 74 Minute CD-R Spindle, 50/Pack",Karen Carlisle,United States,Georgia,Macon,31204,08-09-2015,11-09-2015,First Class,Corporate,Technology,Accessories,83.88,4,30.1968,0,South,
1319,CA-2015-160773,LW-16825,TEC-PH-10004586,Wilson SignalBoost 841262 DB PRO Amplifier Kit,Laurel Workman,United States,Florida,Deltona,32725,01-07-2015,05-07-2015,Standard Class,Corporate,Technology,Phones,575.92,2,71.99,0.2,South,
1320,CA-2015-160773,LW-16825,OFF-BI-10000546,Avery Durable Binders,Laurel Workman,United States,Florida,Deltona,32725,01-07-2015,05-07-2015,Standard Class,Corporate,Office Supplies,Binders,5.184,6,-3.6288,0.7,South,
1432,CA-2015-120768,IM-15070,OFF-BI-10001191,Canvas Sectional Post Binders,Irene Maddox,United States,Alabama,Florence,35630,19-12-2015,21-12-2015,Second Class,Consumer,Office Supplies,Binders,152.76,6,74.8524,0,South,
1433,CA-2015-120768,IM-15070,OFF-SU-10004115,Acme Stainless Steel Office Snips,Irene Maddox,United States,Alabama,Florence,35630,19-12-2015,21-12-2015,Second Class,Consumer,Office Supplies,Supplies,7.27,1,1.9629,0,South,
1434,CA-2015-120768,IM-15070,FUR-CH-10000513,High-Back Leather Manager's Chair,Irene Maddox,United States,Alabama,Florence,35630,19-12-2015,21-12-2015,Second Class,Consumer,Furniture,Chairs,1819.86,14,163.7874,0,South,
1495,CA-2015-123925,RF-19840,OFF-AR-10002952,Stanley Contemporary Battery Pencil Sharpeners,Roy Französisch,United States,Georgia,Columbus,31907,17-12-2015,19-12-2015,Second Class,Consumer,Office Supplies,Art,40.05,3,11.214,0,South,
1565,CA-2015-116239,CL-12565,OFF-ST-10001370,Sensible Storage WireTech Storage Systems,Clay Ludtke,United States,South Carolina,Columbia,29203,04-03-2015,04-03-2015,Same Day,Consumer,Office Supplies,Storage,354.9,5,17.745,0,South,
1731,CA-2015-125136,KD-16495,OFF-PA-10001457,White GlueTop Scratch Pads,Keith Dawkins,United States,North Carolina,Fayetteville,28314,28-09-2015,03-10-2015,Standard Class,Corporate,Office Supplies,Paper,96.256,8,31.2832,0.2,South,
1732,CA-2015-125136,KD-16495,OFF-PA-10001804,Xerox 195,Keith Dawkins,United States,North Carolina,Fayetteville,28314,28-09-2015,03-10-2015,Standard Class,Corporate,Office Supplies,Paper,10.688,2,3.7408,0.2,South,
1768,US-2015-158057,CC-12685,OFF-BI-10004410,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Craig Carroll,United States,North Carolina,Greensboro,27405,22-03-2015,26-03-2015,Standard Class,Consumer,Office Supplies,Binders,7.644,4,-5.8604,0.7,South,
1769,US-2015-158057,CC-12685,OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,Craig Carroll,United States,North Carolina,Greensboro,27405,22-03-2015,26-03-2015,Standard Class,Consumer,Office Supplies,Binders,51.465,5,-39.4565,0.7,South,
1812,CA-2015-132612,FO-14305,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,Frank Olsen,United States,Virginia,Harrisonburg,22801,09-06-2015,11-06-2015,Second Class,Consumer,Furniture,Tables,1441.3,7,245.021,0,South,
1838,CA-2015-117345,BF-10975,OFF-LA-10000240,Self-Adhesive Address Labels for Typewriters by Universal,Barbara Fisher,United States,North Carolina,Charlotte,28205,01-08-2015,05-08-2015,Standard Class,Corporate,Office Supplies,Labels,17.544,3,5.9211,0.2,South,
1839,CA-2015-117345,BF-10975,FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,Barbara Fisher,United States,North Carolina,Charlotte,28205,01-08-2015,05-08-2015,Standard Class,Corporate,Furniture,Furnishings,44.128,4,12.1352,0.2,South,
1840,CA-2015-117345,BF-10975,OFF-AP-10001005,Honeywell Quietcare HEPA Air Cleaner,Barbara Fisher,United States,North Carolina,Charlotte,28205,01-08-2015,05-08-2015,Standard Class,Corporate,Office Supplies,Appliances,62.92,1,10.2245,0.2,South,
1841,CA-2015-117345,BF-10975,OFF-PA-10002377,Xerox 1916,Barbara Fisher,United States,North Carolina,Charlotte,28205,01-08-2015,05-08-2015,Standard Class,Corporate,Office Supplies,Paper,78.304,2,29.364,0.2,South,
1887,CA-2015-140165,EH-14005,OFF-FA-10002815,Staples,Erica Hernandez,United States,Florida,Hialeah,33012,13-05-2015,15-05-2015,First Class,Home Office,Office Supplies,Fasteners,7.104,2,2.3976,0.2,South,
