Order ID,Category,City,Country,Customer ID,Customer Name,Discount,Order Date,Postal Code,Product ID,Product Name,Profit,Quantity,Region,Row ID,Segment,Ship Date,Ship Mode,State,Sub-Category,Sales
CA-2016-154620,Furniture,Lancaster,United States,LT-17110,Liz Thompson,0.2,12-12-2016 12:00:00 am,93534,FUR-CH-10004675,"Lifetime Advantage Folding Chairs, 4/Carton",34.8928,2,West,788,Consumer,16-12-2016 12:00:00 am,Standard Class,CA,Chairs,348.928
CA-2016-154886,Technology,San Francisco,United States,SW-20455,Shaun Weien,0,08-11-2016 12:00:00 am,94109,TEC-AC-10001956,Microsoft Arc Touch Mouse,43.164,2,West,5141,Consumer,12-11-2016 12:00:00 am,Standard Class,CA,Accessories,119.90000000000001
CA-2016-155040,Technology,Brentwood,United States,AH-10210,Alan Hwang,0,10-11-2016 12:00:00 am,94513,TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,35.156,2,West,266,Consumer,15-11-2016 12:00:00 am,Standard Class,CA,Accessories,79.900000000000006
CA-2016-155145,Technology,Visalia,United States,KN-16450,Kean Nguyen,0,27-12-2016 12:00:00 am,93277,TEC-AC-10003709,Maxell 4.7GB DVD-R 5/Pack,3.4848,8,West,3272,Corporate,29-12-2016 12:00:00 am,Second Class,CA,Accessories,7.9199999999999999
CA-2016-155306,Office Supplies,San Francisco,United States,GA-14515,George Ashbrook,0,17-04-2016 12:00:00 am,94122,OFF-AR-10003251,Prang Drawing Pencil Set,2.224,2,West,2753,Consumer,21-04-2016 12:00:00 am,Standard Class,CA,Art,5.5600000000000005
CA-2016-155306,Technology,San Francisco,United States,GA-14515,George Ashbrook,0,17-04-2016 12:00:00 am,94122,TEC-AC-10003174,Plantronics S12 Corded Telephone Headset System,129.348,3,West,2754,Consumer,21-04-2016 12:00:00 am,Standard Class,CA,Accessories,323.37
CA-2016-155306,Technology,San Francisco,United States,GA-14515,George Ashbrook,0.2,17-04-2016 12:00:00 am,94122,TEC-PH-10002310,Plantronics Calisto P620-M USB Wireless Speakerphone System,68.5965,5,West,2755,Consumer,21-04-2016 12:00:00 am,Standard Class,CA,Phones,783.96000000000004
CA-2016-155306,Office Supplies,San Francisco,United States,GA-14515,George Ashbrook,0,17-04-2016 12:00:00 am,94122,OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,419.8185,5,West,2756,Consumer,21-04-2016 12:00:00 am,Standard Class,CA,Appliances,1447.6500000000001
CA-2016-155306,Office Supplies,San Francisco,United States,GA-14515,George Ashbrook,0,17-04-2016 12:00:00 am,94122,OFF-PA-10001184,Xerox 1903,5.8604,2,West,2757,Consumer,21-04-2016 12:00:00 am,Standard Class,CA,Paper,11.960000000000001
CA-2016-155306,Office Supplies,San Francisco,United States,GA-14515,George Ashbrook,0,17-04-2016 12:00:00 am,94122,OFF-AR-10003251,Prang Drawing Pencil Set,2.224,2,West,2753,Consumer,21-04-2016 12:00:00 am,Standard Class,CA,Art,5.5600000000000005
CA-2016-155306,Technology,San Francisco,United States,GA-14515,George Ashbrook,0,17-04-2016 12:00:00 am,94122,TEC-AC-10003174,Plantronics S12 Corded Telephone Headset System,129.348,3,West,2754,Consumer,21-04-2016 12:00:00 am,Standard Class,CA,Accessories,323.37
CA-2016-155306,Technology,San Francisco,United States,GA-14515,George Ashbrook,0.2,17-04-2016 12:00:00 am,94122,TEC-PH-10002310,Plantronics Calisto P620-M USB Wireless Speakerphone System,68.5965,5,West,2755,Consumer,21-04-2016 12:00:00 am,Standard Class,CA,Phones,783.96000000000004
CA-2016-155306,Office Supplies,San Francisco,United States,GA-14515,George Ashbrook,0,17-04-2016 12:00:00 am,94122,OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,419.8185,5,West,2756,Consumer,21-04-2016 12:00:00 am,Standard Class,CA,Appliances,1447.6500000000001
CA-2016-155306,Office Supplies,San Francisco,United States,GA-14515,George Ashbrook,0,17-04-2016 12:00:00 am,94122,OFF-PA-10001184,Xerox 1903,5.8604,2,West,2757,Consumer,21-04-2016 12:00:00 am,Standard Class,CA,Paper,11.960000000000001
CA-2016-155306,Office Supplies,San Francisco,United States,GA-14515,George Ashbrook,0,17-04-2016 12:00:00 am,94122,OFF-AR-10003251,Prang Drawing Pencil Set,2.224,2,West,2753,Consumer,21-04-2016 12:00:00 am,Standard Class,CA,Art,5.5600000000000005
CA-2016-155306,Technology,San Francisco,United States,GA-14515,George Ashbrook,0,17-04-2016 12:00:00 am,94122,TEC-AC-10003174,Plantronics S12 Corded Telephone Headset System,129.348,3,West,2754,Consumer,21-04-2016 12:00:00 am,Standard Class,CA,Accessories,323.37
CA-2016-155306,Technology,San Francisco,United States,GA-14515,George Ashbrook,0.2,17-04-2016 12:00:00 am,94122,TEC-PH-10002310,Plantronics Calisto P620-M USB Wireless Speakerphone System,68.5965,5,West,2755,Consumer,21-04-2016 12:00:00 am,Standard Class,CA,Phones,783.96000000000004
CA-2016-155306,Office Supplies,San Francisco,United States,GA-14515,George Ashbrook,0,17-04-2016 12:00:00 am,94122,OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,419.8185,5,West,2756,Consumer,21-04-2016 12:00:00 am,Standard Class,CA,Appliances,1447.6500000000001
CA-2016-155306,Office Supplies,San Francisco,United States,GA-14515,George Ashbrook,0,17-04-2016 12:00:00 am,94122,OFF-PA-10001184,Xerox 1903,5.8604,2,West,2757,Consumer,21-04-2016 12:00:00 am,Standard Class,CA,Paper,11.960000000000001
CA-2016-155306,Office Supplies,San Francisco,United States,GA-14515,George Ashbrook,0,17-04-2016 12:00:00 am,94122,OFF-AR-10003251,Prang Drawing Pencil Set,2.224,2,West,2753,Consumer,21-04-2016 12:00:00 am,Standard Class,CA,Art,5.5600000000000005
CA-2016-155306,Technology,San Francisco,United States,GA-14515,George Ashbrook,0,17-04-2016 12:00:00 am,94122,TEC-AC-10003174,Plantronics S12 Corded Telephone Headset System,129.348,3,West,2754,Consumer,21-04-2016 12:00:00 am,Standard Class,CA,Accessories,323.37
CA-2016-155306,Technology,San Francisco,United States,GA-14515,George Ashbrook,0.2,17-04-2016 12:00:00 am,94122,TEC-PH-10002310,Plantronics Calisto P620-M USB Wireless Speakerphone System,68.5965,5,West,2755,Consumer,21-04-2016 12:00:00 am,Standard Class,CA,Phones,783.96000000000004
CA-2016-155306,Office Supplies,San Francisco,United States,GA-14515,George Ashbrook,0,17-04-2016 12:00:00 am,94122,OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,419.8185,5,West,2756,Consumer,21-04-2016 12:00:00 am,Standard Class,CA,Appliances,1447.6500000000001
CA-2016-155306,Office Supplies,San Francisco,United States,GA-14515,George Ashbrook,0,17-04-2016 12:00:00 am,94122,OFF-PA-10001184,Xerox 1903,5.8604,2,West,2757,Consumer,21-04-2016 12:00:00 am,Standard Class,CA,Paper,11.960000000000001
CA-2016-155306,Office Supplies,San Francisco,United States,GA-14515,George Ashbrook,0,17-04-2016 12:00:00 am,94122,OFF-AR-10003251,Prang Drawing Pencil Set,2.224,2,West,2753,Consumer,21-04-2016 12:00:00 am,Standard Class,CA,Art,5.5600000000000005
CA-2016-155306,Technology,San Francisco,United States,GA-14515,George Ashbrook,0,17-04-2016 12:00:00 am,94122,TEC-AC-10003174,Plantronics S12 Corded Telephone Headset System,129.348,3,West,2754,Consumer,21-04-2016 12:00:00 am,Standard Class,CA,Accessories,323.37
CA-2016-155306,Technology,San Francisco,United States,GA-14515,George Ashbrook,0.2,17-04-2016 12:00:00 am,94122,TEC-PH-10002310,Plantronics Calisto P620-M USB Wireless Speakerphone System,68.5965,5,West,2755,Consumer,21-04-2016 12:00:00 am,Standard Class,CA,Phones,783.96000000000004
CA-2016-155306,Office Supplies,San Francisco,United States,GA-14515,George Ashbrook,0,17-04-2016 12:00:00 am,94122,OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,419.8185,5,West,2756,Consumer,21-04-2016 12:00:00 am,Standard Class,CA,Appliances,1447.6500000000001
CA-2016-155306,Office Supplies,San Francisco,United States,GA-14515,George Ashbrook,0,17-04-2016 12:00:00 am,94122,OFF-PA-10001184,Xerox 1903,5.8604,2,West,2757,Consumer,21-04-2016 12:00:00 am,Standard Class,CA,Paper,11.960000000000001
CA-2016-155334,Technology,San Francisco,United States,HA-14920,Helen Andreada,0,30-07-2016 12:00:00 am,94109,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,92.3692,7,West,272,Consumer,31-07-2016 12:00:00 am,First Class,CA,Accessories,209.93000000000001
CA-2016-155334,Furniture,San Francisco,United States,HA-14920,Helen Andreada,0,30-07-2016 12:00:00 am,94109,FUR-FU-10003274,Regeneration Desk Collection,2.3232,3,West,273,Consumer,31-07-2016 12:00:00 am,First Class,CA,Furnishings,5.2800000000000002
CA-2016-155334,Office Supplies,San Francisco,United States,HA-14920,Helen Andreada,0.2,30-07-2016 12:00:00 am,94109,OFF-BI-10002557,Presstex Flexible Ring Binders,4.095,3,West,274,Consumer,31-07-2016 12:00:00 am,First Class,CA,Binders,10.92
CA-2016-155334,Technology,San Francisco,United States,HA-14920,Helen Andreada,0,30-07-2016 12:00:00 am,94109,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,92.3692,7,West,272,Consumer,31-07-2016 12:00:00 am,First Class,CA,Accessories,209.93000000000001
CA-2016-155334,Furniture,San Francisco,United States,HA-14920,Helen Andreada,0,30-07-2016 12:00:00 am,94109,FUR-FU-10003274,Regeneration Desk Collection,2.3232,3,West,273,Consumer,31-07-2016 12:00:00 am,First Class,CA,Furnishings,5.2800000000000002
CA-2016-155334,Office Supplies,San Francisco,United States,HA-14920,Helen Andreada,0.2,30-07-2016 12:00:00 am,94109,OFF-BI-10002557,Presstex Flexible Ring Binders,4.095,3,West,274,Consumer,31-07-2016 12:00:00 am,First Class,CA,Binders,10.92
CA-2016-155334,Technology,San Francisco,United States,HA-14920,Helen Andreada,0,30-07-2016 12:00:00 am,94109,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,92.3692,7,West,272,Consumer,31-07-2016 12:00:00 am,First Class,CA,Accessories,209.93000000000001
CA-2016-155334,Furniture,San Francisco,United States,HA-14920,Helen Andreada,0,30-07-2016 12:00:00 am,94109,FUR-FU-10003274,Regeneration Desk Collection,2.3232,3,West,273,Consumer,31-07-2016 12:00:00 am,First Class,CA,Furnishings,5.2800000000000002
CA-2016-155334,Office Supplies,San Francisco,United States,HA-14920,Helen Andreada,0.2,30-07-2016 12:00:00 am,94109,OFF-BI-10002557,Presstex Flexible Ring Binders,4.095,3,West,274,Consumer,31-07-2016 12:00:00 am,First Class,CA,Binders,10.92
CA-2016-155586,Office Supplies,Chico,United States,XP-21865,Xylona Preis,0,12-12-2016 12:00:00 am,95928,OFF-AR-10001547,Newell 311,0.5967,1,West,5782,Consumer,16-12-2016 12:00:00 am,Second Class,CA,Art,2.21
CA-2016-155586,Office Supplies,Chico,United States,XP-21865,Xylona Preis,0,12-12-2016 12:00:00 am,95928,OFF-EN-10003072,Peel & Seel Envelopes,7.4496,4,West,5783,Consumer,16-12-2016 12:00:00 am,Second Class,CA,Envelopes,15.52
CA-2016-155586,Office Supplies,Chico,United States,XP-21865,Xylona Preis,0,12-12-2016 12:00:00 am,95928,OFF-PA-10000726,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",16.398,4,West,5784,Consumer,16-12-2016 12:00:00 am,Second Class,CA,Paper,36.439999999999998
CA-2016-155586,Office Supplies,Chico,United States,XP-21865,Xylona Preis,0,12-12-2016 12:00:00 am,95928,OFF-AR-10001547,Newell 311,0.5967,1,West,5782,Consumer,16-12-2016 12:00:00 am,Second Class,CA,Art,2.21
CA-2016-155586,Office Supplies,Chico,United States,XP-21865,Xylona Preis,0,12-12-2016 12:00:00 am,95928,OFF-EN-10003072,Peel & Seel Envelopes,7.4496,4,West,5783,Consumer,16-12-2016 12:00:00 am,Second Class,CA,Envelopes,15.52
CA-2016-155586,Office Supplies,Chico,United States,XP-21865,Xylona Preis,0,12-12-2016 12:00:00 am,95928,OFF-PA-10000726,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",16.398,4,West,5784,Consumer,16-12-2016 12:00:00 am,Second Class,CA,Paper,36.439999999999998
CA-2016-155586,Office Supplies,Chico,United States,XP-21865,Xylona Preis,0,12-12-2016 12:00:00 am,95928,OFF-AR-10001547,Newell 311,0.5967,1,West,5782,Consumer,16-12-2016 12:00:00 am,Second Class,CA,Art,2.21
CA-2016-155586,Office Supplies,Chico,United States,XP-21865,Xylona Preis,0,12-12-2016 12:00:00 am,95928,OFF-EN-10003072,Peel & Seel Envelopes,7.4496,4,West,5783,Consumer,16-12-2016 12:00:00 am,Second Class,CA,Envelopes,15.52
CA-2016-155586,Office Supplies,Chico,United States,XP-21865,Xylona Preis,0,12-12-2016 12:00:00 am,95928,OFF-PA-10000726,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",16.398,4,West,5784,Consumer,16-12-2016 12:00:00 am,Second Class,CA,Paper,36.439999999999998
CA-2016-156440,Furniture,San Diego,United States,MH-17620,Matt Hagelstein,0,05-12-2016 12:00:00 am,92105,FUR-FU-10004090,"Executive Impressions 14"" Contract Wall Clock",14.6718,2,West,3677,Corporate,09-12-2016 12:00:00 am,Standard Class,CA,Furnishings,44.460000000000001
CA-2016-157084,Technology,Los Angeles,United States,JG-15160,James Galang,0.2,19-12-2016 12:00:00 am,90049,TEC-PH-10002922,ShoreTel ShorePhone IP 230 VoIP phone,84.495000000,5,West,1625,Consumer,24-12-2016 12:00:00 am,Standard Class,CA,Phones,675.96000000000004
CA-2016-157084,Technology,Los Angeles,United States,JG-15160,James Galang,0,19-12-2016 12:00:00 am,90049,TEC-AC-10002049,Plantronics Savi W720 Multi-Device Wireless Headset System,556.974,3,West,1626,Consumer,24-12-2016 12:00:00 am,Standard Class,CA,Accessories,1265.8499999999999
CA-2016-157084,Technology,Los Angeles,United States,JG-15160,James Galang,0.2,19-12-2016 12:00:00 am,90049,TEC-PH-10002922,ShoreTel ShorePhone IP 230 VoIP phone,84.495000000,5,West,1625,Consumer,24-12-2016 12:00:00 am,Standard Class,CA,Phones,675.96000000000004
CA-2016-157084,Technology,Los Angeles,United States,JG-15160,James Galang,0,19-12-2016 12:00:00 am,90049,TEC-AC-10002049,Plantronics Savi W720 Multi-Device Wireless Headset System,556.974,3,West,1626,Consumer,24-12-2016 12:00:00 am,Standard Class,CA,Accessories,1265.8499999999999
CA-2016-157770,Technology,Temecula,United States,RD-19585,Rob Dowd,0.2,13-12-2016 12:00:00 am,92592,TEC-PH-10001530,Plantronics Voyager Pro Legend,49.4376,3,West,3288,Consumer,15-12-2016 12:00:00 am,First Class,CA,Phones,494.37599999999998
CA-2016-157770,Office Supplies,Temecula,United States,RD-19585,Rob Dowd,0.2,13-12-2016 12:00:00 am,92592,OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",9.855,5,West,3289,Consumer,15-12-2016 12:00:00 am,First Class,CA,Binders,29.199999999999999
CA-2016-157770,Technology,Temecula,United States,RD-19585,Rob Dowd,0,13-12-2016 12:00:00 am,92592,TEC-AC-10001552,Logitech K350 2.4Ghz Wireless Keyboard,27.3735,5,West,3290,Consumer,15-12-2016 12:00:00 am,First Class,CA,Accessories,248.84999999999999
CA-2016-157770,Technology,Temecula,United States,RD-19585,Rob Dowd,0,13-12-2016 12:00:00 am,92592,TEC-AC-10003399,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,15.2208,1,West,3291,Consumer,15-12-2016 12:00:00 am,First Class,CA,Accessories,36.240000000000002
CA-2016-157770,Technology,Temecula,United States,RD-19585,Rob Dowd,0.2,13-12-2016 12:00:00 am,92592,TEC-PH-10001530,Plantronics Voyager Pro Legend,49.4376,3,West,3288,Consumer,15-12-2016 12:00:00 am,First Class,CA,Phones,494.37599999999998
CA-2016-157770,Office Supplies,Temecula,United States,RD-19585,Rob Dowd,0.2,13-12-2016 12:00:00 am,92592,OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",9.855,5,West,3289,Consumer,15-12-2016 12:00:00 am,First Class,CA,Binders,29.199999999999999
CA-2016-157770,Technology,Temecula,United States,RD-19585,Rob Dowd,0,13-12-2016 12:00:00 am,92592,TEC-AC-10001552,Logitech K350 2.4Ghz Wireless Keyboard,27.3735,5,West,3290,Consumer,15-12-2016 12:00:00 am,First Class,CA,Accessories,248.84999999999999
CA-2016-157770,Technology,Temecula,United States,RD-19585,Rob Dowd,0,13-12-2016 12:00:00 am,92592,TEC-AC-10003399,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,15.2208,1,West,3291,Consumer,15-12-2016 12:00:00 am,First Class,CA,Accessories,36.240000000000002
CA-2016-157770,Technology,Temecula,United States,RD-19585,Rob Dowd,0.2,13-12-2016 12:00:00 am,92592,TEC-PH-10001530,Plantronics Voyager Pro Legend,49.4376,3,West,3288,Consumer,15-12-2016 12:00:00 am,First Class,CA,Phones,494.37599999999998
CA-2016-157770,Office Supplies,Temecula,United States,RD-19585,Rob Dowd,0.2,13-12-2016 12:00:00 am,92592,OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",9.855,5,West,3289,Consumer,15-12-2016 12:00:00 am,First Class,CA,Binders,29.199999999999999
CA-2016-157770,Technology,Temecula,United States,RD-19585,Rob Dowd,0,13-12-2016 12:00:00 am,92592,TEC-AC-10001552,Logitech K350 2.4Ghz Wireless Keyboard,27.3735,5,West,3290,Consumer,15-12-2016 12:00:00 am,First Class,CA,Accessories,248.84999999999999
CA-2016-157770,Technology,Temecula,United States,RD-19585,Rob Dowd,0,13-12-2016 12:00:00 am,92592,TEC-AC-10003399,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,15.2208,1,West,3291,Consumer,15-12-2016 12:00:00 am,First Class,CA,Accessories,36.240000000000002
CA-2016-157770,Technology,Temecula,United States,RD-19585,Rob Dowd,0.2,13-12-2016 12:00:00 am,92592,TEC-PH-10001530,Plantronics Voyager Pro Legend,49.4376,3,West,3288,Consumer,15-12-2016 12:00:00 am,First Class,CA,Phones,494.37599999999998
CA-2016-157770,Office Supplies,Temecula,United States,RD-19585,Rob Dowd,0.2,13-12-2016 12:00:00 am,92592,OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",9.855,5,West,3289,Consumer,15-12-2016 12:00:00 am,First Class,CA,Binders,29.199999999999999
CA-2016-157770,Technology,Temecula,United States,RD-19585,Rob Dowd,0,13-12-2016 12:00:00 am,92592,TEC-AC-10001552,Logitech K350 2.4Ghz Wireless Keyboard,27.3735,5,West,3290,Consumer,15-12-2016 12:00:00 am,First Class,CA,Accessories,248.84999999999999
CA-2016-157770,Technology,Temecula,United States,RD-19585,Rob Dowd,0,13-12-2016 12:00:00 am,92592,TEC-AC-10003399,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,15.2208,1,West,3291,Consumer,15-12-2016 12:00:00 am,First Class,CA,Accessories,36.240000000000002
CA-2016-157805,Technology,San Diego,United States,RH-19510,Rick Huthwaite,0.2,31-08-2016 12:00:00 am,92037,TEC-PH-10004447,Toshiba IPT2010-SD IP Telephone,41.697,5,West,9134,Home Office,04-09-2016 12:00:00 am,Standard Class,CA,Phones,555.96000000000004
CA-2016-157959,Furniture,Los Angeles,United States,RW-19540,Rick Wilson,0,03-02-2016 12:00:00 am,90008,FUR-FU-10004093,Hand-Finished Solid Wood Document Frame,41.076,4,West,1909,Corporate,04-02-2016 12:00:00 am,First Class,CA,Furnishings,136.91999999999999
CA-2016-158456,Office Supplies,Los Angeles,United States,KT-16465,Kean Takahito,0.2,24-12-2016 12:00:00 am,90032,OFF-BI-10001097,Avery Hole Reinforcements,7.2268,4,West,2959,Consumer,29-12-2016 12:00:00 am,Standard Class,CA,Binders,19.936
CA-2016-158456,Office Supplies,Los Angeles,United States,KT-16465,Kean Takahito,0,24-12-2016 12:00:00 am,90032,OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",21.5824,4,West,2960,Consumer,29-12-2016 12:00:00 am,Standard Class,CA,Fasteners,45.920000000000002
CA-2016-158456,Office Supplies,Los Angeles,United States,KT-16465,Kean Takahito,0.2,24-12-2016 12:00:00 am,90032,OFF-BI-10001097,Avery Hole Reinforcements,7.2268,4,West,2959,Consumer,29-12-2016 12:00:00 am,Standard Class,CA,Binders,19.936
CA-2016-158456,Office Supplies,Los Angeles,United States,KT-16465,Kean Takahito,0,24-12-2016 12:00:00 am,90032,OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",21.5824,4,West,2960,Consumer,29-12-2016 12:00:00 am,Standard Class,CA,Fasteners,45.920000000000002
CA-2016-158491,Technology,Los Angeles,United States,BP-11155,Becky Pak,0,04-06-2016 12:00:00 am,90008,TEC-AC-10001874,Logitech Wireless Anywhere Mouse MX for PC and Mac,35.994,2,West,7250,Consumer,09-06-2016 12:00:00 am,Second Class,CA,Accessories,119.98
CA-2016-158491,Technology,Los Angeles,United States,BP-11155,Becky Pak,0,04-06-2016 12:00:00 am,90008,TEC-AC-10003870,Logitech Z-906 Speaker sys - home theater - 5.1-CH,395.988,3,West,7251,Consumer,09-06-2016 12:00:00 am,Second Class,CA,Accessories,989.97000000000003
CA-2016-158491,Technology,Los Angeles,United States,BP-11155,Becky Pak,0,04-06-2016 12:00:00 am,90008,TEC-AC-10001874,Logitech Wireless Anywhere Mouse MX for PC and Mac,35.994,2,West,7250,Consumer,09-06-2016 12:00:00 am,Second Class,CA,Accessories,119.98
CA-2016-158491,Technology,Los Angeles,United States,BP-11155,Becky Pak,0,04-06-2016 12:00:00 am,90008,TEC-AC-10003870,Logitech Z-906 Speaker sys - home theater - 5.1-CH,395.988,3,West,7251,Consumer,09-06-2016 12:00:00 am,Second Class,CA,Accessories,989.97000000000003
CA-2016-158701,Office Supplies,San Francisco,United States,JL-15175,James Lanier,0,05-01-2016 12:00:00 am,94110,OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,23.5872,6,West,8375,Home Office,10-01-2016 12:00:00 am,Standard Class,CA,Appliances,87.359999999999999
CA-2016-158701,Office Supplies,San Francisco,United States,JL-15175,James Lanier,0.2,05-01-2016 12:00:00 am,94110,OFF-BI-10001294,Fellowes Binding Cases,17.55,6,West,8376,Home Office,10-01-2016 12:00:00 am,Standard Class,CA,Binders,56.159999999999997
CA-2016-158701,Office Supplies,San Francisco,United States,JL-15175,James Lanier,0,05-01-2016 12:00:00 am,94110,OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,23.5872,6,West,8375,Home Office,10-01-2016 12:00:00 am,Standard Class,CA,Appliances,87.359999999999999
CA-2016-158701,Office Supplies,San Francisco,United States,JL-15175,James Lanier,0.2,05-01-2016 12:00:00 am,94110,OFF-BI-10001294,Fellowes Binding Cases,17.55,6,West,8376,Home Office,10-01-2016 12:00:00 am,Standard Class,CA,Binders,56.159999999999997
CA-2016-158918,Office Supplies,Los Angeles,United States,AI-10855,Arianne Irving,0,20-12-2016 12:00:00 am,90036,OFF-PA-10004947,Easy-staple paper,7.704,4,West,8670,Consumer,25-12-2016 12:00:00 am,Second Class,CA,Paper,17.120000000000001
CA-2016-159380,Office Supplies,San Francisco,United States,CS-12505,Cindy Stewart,0,12-05-2016 12:00:00 am,94122,OFF-PA-10003893,Xerox 1962,5.778,3,West,2804,Consumer,16-05-2016 12:00:00 am,Standard Class,CA,Paper,12.84
CA-2016-159380,Office Supplies,San Francisco,United States,CS-12505,Cindy Stewart,0,12-05-2016 12:00:00 am,94122,OFF-PA-10004239,Xerox 1953,11.556,6,West,2805,Consumer,16-05-2016 12:00:00 am,Standard Class,CA,Paper,25.68
CA-2016-159380,Office Supplies,San Francisco,United States,CS-12505,Cindy Stewart,0,12-05-2016 12:00:00 am,94122,OFF-PA-10003893,Xerox 1962,5.778,3,West,2804,Consumer,16-05-2016 12:00:00 am,Standard Class,CA,Paper,12.84
CA-2016-159380,Office Supplies,San Francisco,United States,CS-12505,Cindy Stewart,0,12-05-2016 12:00:00 am,94122,OFF-PA-10004239,Xerox 1953,11.556,6,West,2805,Consumer,16-05-2016 12:00:00 am,Standard Class,CA,Paper,25.68
CA-2016-160171,Office Supplies,Los Angeles,United States,RM-19675,Robert Marley,0,19-10-2016 12:00:00 am,90008,OFF-AP-10000275,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",459.396,5,West,5435,Home Office,24-10-2016 12:00:00 am,Standard Class,CA,Appliances,1640.7
CA-2016-160171,Technology,Los Angeles,United States,RM-19675,Robert Marley,0,19-10-2016 12:00:00 am,90008,TEC-AC-10000892,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,97.2,3,West,5436,Home Office,24-10-2016 12:00:00 am,Standard Class,CA,Accessories,270
CA-2016-160171,Office Supplies,Los Angeles,United States,RM-19675,Robert Marley,0,19-10-2016 12:00:00 am,90008,OFF-AP-10000275,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",459.396,5,West,5435,Home Office,24-10-2016 12:00:00 am,Standard Class,CA,Appliances,1640.7
CA-2016-160171,Technology,Los Angeles,United States,RM-19675,Robert Marley,0,19-10-2016 12:00:00 am,90008,TEC-AC-10000892,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,97.2,3,West,5436,Home Office,24-10-2016 12:00:00 am,Standard Class,CA,Accessories,270
CA-2016-160864,Office Supplies,San Jose,United States,NF-18595,Nicole Fjeld,0.2,03-05-2016 12:00:00 am,95123,OFF-BI-10004654,Avery Binding System Hidden Tab Executive Style Index Sets,5.193,3,West,9551,Home Office,06-05-2016 12:00:00 am,First Class,CA,Binders,13.848000000000001
CA-2016-161242,Office Supplies,Los Angeles,United States,CG-12040,Catherine Glotzbach,0,01-06-2016 12:00:00 am,90045,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",5.7624,2,West,9565,Home Office,08-06-2016 12:00:00 am,Standard Class,CA,Paper,11.76
CA-2016-161452,Furniture,Los Angeles,United States,CA-11965,Carol Adams,0.2,05-04-2016 12:00:00 am,90036,FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,89.2224,3,West,7646,Corporate,11-04-2016 12:00:00 am,Standard Class,CA,Chairs,892.22400000000005
CA-2016-161627,Furniture,Pasadena,United States,SJ-20215,Sarah Jordon,0.2,06-07-2016 12:00:00 am,91104,FUR-CH-10003968,Novimex Turbo Task Chair,-17.0352,3,West,5164,Consumer,11-07-2016 12:00:00 am,Standard Class,CA,Chairs,170.352
CA-2016-162166,Office Supplies,Moreno Valley,United States,NM-18520,Neoma Murray,0,08-09-2016 12:00:00 am,92553,OFF-PA-10002606,Xerox 1928,11.88,5,West,5057,Consumer,11-09-2016 12:00:00 am,First Class,CA,Paper,26.399999999999999
CA-2016-162166,Office Supplies,Moreno Valley,United States,NM-18520,Neoma Murray,0,08-09-2016 12:00:00 am,92553,OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,0.837600000,6,West,5058,Consumer,11-09-2016 12:00:00 am,First Class,CA,Storage,41.880000000000003
CA-2016-162166,Office Supplies,Moreno Valley,United States,NM-18520,Neoma Murray,0,08-09-2016 12:00:00 am,92553,OFF-PA-10002606,Xerox 1928,11.88,5,West,5057,Consumer,11-09-2016 12:00:00 am,First Class,CA,Paper,26.399999999999999
